train_nme,train_loss,val_nme,val_loss,curr_epoch
0.11324637284664833,0.86510617,0.058539019733328715,0.7447227,0
0.05256456682879122,0.734048,0.05230474761782671,0.6537767,1
0.04778466636181445,0.62722135,0.05405533276446901,0.54518265,2
0.04532543620486,0.53180313,0.0521446469556628,0.4948169,3
0.04388938836725207,0.44626066,0.0508955499056415,0.40097383,4
0.04233991637533301,0.36952865,0.05425810743574055,0.33897012,5
0.04107099813552924,0.30128053,0.05707217026000929,0.27941045,6
0.040103261820319626,0.24108528,0.06023670176973585,0.21842411,7
0.03913345787237426,0.1885685,0.05635643608824823,0.16468938,8
0.038440014288891766,0.1435179,0.04995550261918879,0.12192724,9
0.03765446695523887,0.10556383,0.04973283474079228,0.090437844,10
0.03717185899290666,0.07444839,0.05150480711549743,0.059573088,11
0.03677720684741104,0.0497328,0.049793352884947316,0.03886616,12
0.03631988745152761,0.030952597,0.04976926194490526,0.023524763,13
0.0358747206448361,0.017548231,0.052092747287365175,0.013176218,14
0.035402579242501016,0.008766638,0.050870056092619687,0.0060794167,15
0.03484356403666528,0.0036966165,0.047362881163629536,0.002736228,16
0.03431884504727281,0.00128457,0.04938287606181055,0.0012354489,17
0.03399253367171868,0.00042700025,0.053511495847510006,0.00079213973,18
0.03401755034063857,0.00023137819,0.053882275770535365,0.0006873401,19
0.034586255152688074,0.00022216684,0.05322383150913995,0.00063821016,20
0.03564513021462337,0.00024731708,0.05483600816252425,0.00064588035,21
0.036277580501473554,0.00026531768,0.05425015597468914,0.00063962745,22
0.036562866378748296,0.00027161156,0.05802724988125697,0.0006781183,23
0.03691505413635716,0.00028090796,0.05947803180744435,0.0007196668,24
0.0368047694534083,0.000277417,0.055066225300927044,0.0006590374,25
0.03632300868433182,0.00026418237,0.05491925867168578,0.0006519412,26
0.03624740919846109,0.00026151357,0.053587300361397,0.00066347665,27
0.0362388896282441,0.0002614508,0.05142346341332199,0.00071720657,28
0.03621896271483485,0.00026027867,0.05174138005339959,0.0007268271,29
0.03588177008824869,0.00025320926,0.05456050770244829,0.0006715641,30
0.035549287553471566,0.00024447188,0.05760586661430944,0.00067812577,31
0.035313322297577686,0.00023663795,0.05645301699624563,0.00068195065,32
0.035214284519221914,0.00023401919,0.054764026330178114,0.0006876554,33
0.035271463280051644,0.0002342825,0.0518857503347458,0.00072312093,34
0.03524821391963089,0.00023359034,0.05151373131996386,0.0007534183,35
0.03484702595301915,0.00022332899,0.05296339779867667,0.00068332517,36
0.03441594491073979,0.00021344352,0.05598693990738291,0.00066599966,37
0.034329844838103425,0.00021066864,0.06006502413924904,0.0006915476,38
0.034319989802954434,0.00021022845,0.05893438838158465,0.0006877863,39
0.03449198678137555,0.00021336929,0.054190847073103905,0.0006878757,40
0.034387894339591475,0.00021098401,0.05291208720608092,0.00069699914,41
0.03408005003438335,0.00020333851,0.05460910080540159,0.00067823316,42
0.03393121210065599,0.0001991785,0.05356473761935594,0.00069606584,43
0.03368221007355343,0.0001925095,0.053736540157581274,0.0007334409,44
0.03364513891726346,0.00019114625,0.05742128070444188,0.00071363145,45
0.03359890058129963,0.00019278032,0.06124528793923287,0.00071427313,46
