train_nme,train_loss,val_nme,val_loss,curr_epoch
4.017960096146158,0.80715823,1.9490742706324116,0.7136372,0
1.8639878359358537,0.67589575,1.8110956911026548,0.65660655,1
1.6469732050983394,0.57366484,1.998440496053307,0.54572016,2
1.5449690241241283,0.4829219,1.6654151633651586,0.46422827,3
1.4778393981649995,0.40197194,1.8466861128854102,0.39378783,4
1.4247831578378387,0.329889,2.0222512190122597,0.33013284,5
1.3903269659081834,0.2661587,1.9223784337793424,0.25396842,6
1.3496741391554736,0.21028627,1.865429790591124,0.18937439,7
1.3000607080161168,0.16195686,1.8949448933119926,0.14594379,8
1.2694422937521748,0.12098972,1.7082833971540845,0.10491858,9
1.2588577974733386,0.08703393,1.869755551807426,0.0732113,10
1.2483579276554155,0.059644822,1.9573792783950086,0.04988168,11
1.2235497330285687,0.038371265,2.0318492272956172,0.03132752,12
1.196280538720764,0.022715015,1.854805692695486,0.017356735,13
1.1803052643200913,0.0120579135,1.7881263035153183,0.008780972,14
1.1713202558895999,0.005542729,1.6001447797423984,0.0039220764,15
1.1607907940155369,0.0021348633,1.5628867168170462,0.0017340751,16
1.1476483346886344,0.0007339464,1.5465451007643503,0.00093936326,17
1.1275288083956827,0.000320714,1.6217416896676295,0.0007527042,18
1.1207411680709556,0.00024777115,1.8307501626836984,0.00076313864,19
1.13148332097307,0.00025173544,1.8249362348676912,0.0007471827,20
1.1585120274909486,0.0002741278,1.756436625554147,0.00076973654,21
1.1826549135123574,0.00029384272,1.724177373393428,0.00074378337,22
1.171146980976206,0.00028362795,1.8278284075345554,0.00079604966,23
1.1512684619593219,0.0002650253,1.7645435943471055,0.0007491888,24
1.1342659255185714,0.00024797284,1.7327898607202457,0.0007336873,25
1.122912294208268,0.00023910997,1.678680096878602,0.0007327676,26
1.1165850536674493,0.00023527427,1.7245463722031715,0.0007027993,27
1.1182758451551402,0.00023786484,1.8034042413587046,0.0007283531,28
1.1206468397228937,0.00024119913,1.742673029566492,0.0007420627,29
1.1196109305473592,0.00023594909,1.6899274612791177,0.0008414863,30
1.095806519424924,0.00021664311,1.7169525011317606,0.0007773054,31
1.0737261957246507,0.0001975961,1.7417685882658782,0.00075841753,32
1.0560206659778353,0.00018341116,1.9336734846707317,0.0007640882,33
1.054422955171302,0.00018219382,1.9159426342473014,0.00074766355,34
1.0588837665487736,0.00018546266,1.8701618497337533,0.0007483859,35
1.065605609278284,0.00019068683,1.7774678046212402,0.00080866995,36
1.0621026731908825,0.0001892485,1.7176918718026442,0.00074008707,37
