train_nme,train_loss,val_nme,val_loss,curr_epoch
0.08772263880629375,0.46751747,0.056130380495720424,0.1383739,0
0.05280343711291718,0.06262253,0.055771558180779855,0.01330667,1
0.04689420488201381,0.0035813875,0.056814425830596954,0.0008976749,2
0.04406334322561452,0.00049881334,0.05513606414996881,0.000622524,3
0.04273564927929902,0.0004310208,0.05602057297671023,0.00064465456,4
0.04280511749274458,0.0004281551,0.05870443494671507,0.0006806697,5
0.04319084366907904,0.00043629267,0.053117174810993976,0.0006292515,6
0.042685202039845646,0.00042269076,0.057146649312999655,0.0006663248,7
0.04277583187824847,0.00042330922,0.06481350256867281,0.0007328384,8
0.04248822693577903,0.00041580835,0.059466063166773574,0.00063468085,9
0.04191108298726717,0.00039925377,0.0687939884309816,0.0007768299,10
0.041400496031498354,0.0003851841,0.0644696153656419,0.0007050777,11
0.04057555171468992,0.00036318734,0.08392613783614161,0.0008596338,12
0.040518745251002526,0.00036130997,0.06120152689155146,0.00069407217,13
0.04010792888182795,0.00035043847,0.05145603707851225,0.0005901848,14
0.03908883167450463,0.0003229124,0.057555659119315615,0.00067366083,15
0.03822333174803048,0.00030068957,0.0590371863707864,0.00064763584,16
0.03800930745664896,0.00029324926,0.05312983668347202,0.00069729175,17
0.03808633454150939,0.00029485344,0.057523474985790114,0.0007221734,18
0.03748460829973068,0.00028029367,0.06285154180899896,0.0006259672,19
0.036737994005812194,0.00026216925,0.09224055286477446,0.0013141443,20
0.03625318742860606,0.00024817037,0.06906141787651733,0.00067681435,21
0.03608152791136912,0.00024409418,0.05792190599465089,0.00059418357,22
0.0361566959612245,0.0002454389,0.04566093578952302,0.0006160268,23
0.03575257816888974,0.00023433958,0.05134922975950402,0.00064001366,24
0.035213179205822814,0.00022086408,0.049500915241376627,0.00057467393,25
0.034596378828790166,0.00020640384,0.061433085208885706,0.00061227055,26
0.034364896058068674,0.00019896278,0.0610832942006307,0.0006137192,27
0.03423794787970154,0.00019561063,0.058084026459458295,0.000607995,28
0.034133780221133656,0.00019364242,0.05580439969951129,0.0006124113,29
0.03383002100349239,0.00018572158,0.05247831175372013,0.00059343496,30
0.033333645777019,0.00017340388,0.06473780644996392,0.0006407196,31
0.032945564207429036,0.00016390708,0.05913116109240461,0.0006357458,32
0.032740347678271234,0.00015668331,0.0493950510842412,0.00063889235,33
0.032497535848595556,0.0001493657,0.04835246098837127,0.00064402516,34
0.03218047051450464,0.00014380453,0.05263317389815969,0.0005948104,35
0.03193820270422374,0.00013931151,0.06381665025526892,0.0006309344,36
0.03179087044151216,0.00013517226,0.05654670555033242,0.00061183545,37
0.03157696617542454,0.00012828375,0.05020796696696609,0.00058873446,38
0.03134082258591365,0.00012332687,0.051423615681545194,0.0006241518,39
0.031257682989940805,0.000120582605,0.04671307326730383,0.00061127776,40
0.03099784269198749,0.000114829396,0.05247945987283061,0.00060333,41
0.03071872920841817,0.00010858322,0.05721936500846266,0.00061801856,42
0.03043007204504371,0.00010141781,0.05688862199648677,0.00062213297,43
0.030250597428885414,9.583678e-05,0.05474117188040397,0.00059621985,44
0.030087677088998337,9.105271e-05,0.05386228543836282,0.00060593424,45
0.029946118930560223,8.763356e-05,0.05228832345212475,0.00060857076,46
0.029953089970712388,8.6151944e-05,0.05122712613833929,0.0005971177,47
0.029879045336166726,8.435263e-05,0.05003323852374621,0.0006079198,48
0.02972755015903116,8.153348e-05,0.051188582395915685,0.00059838314,49
0.029656039324785964,7.946324e-05,0.04965228165026855,0.000588836,50
0.02956054057798414,7.627654e-05,0.0477725336682774,0.00060258317,51
0.029463948417088565,7.3391384e-05,0.046174614464749096,0.00059433037,52
0.02939691664874524,7.130188e-05,0.049520886269064444,0.0006106376,53
