train_nme,train_loss,val_nme,val_loss,curr_epoch
0.11274843775083965,0.86320984,0.05561557775083292,0.82636184,0
0.051081374071660246,0.7324868,0.05119161678408189,0.69526404,1
0.04645192249429432,0.6256704,0.049538915110761035,0.57633543,2
0.04421705557215882,0.5303432,0.0488335818630183,0.48018947,3
0.04267743601241431,0.44479236,0.04742838738627964,0.39757425,4
0.04149499299840157,0.36822796,0.04769284218877338,0.31878144,5
0.040618105711957675,0.3001319,0.04765227758974439,0.26317006,6
0.03963110836011499,0.23999292,0.05261007854378376,0.21859615,7
0.03883554334747201,0.18759446,0.05418365149438103,0.1646251,8
0.03833794452431995,0.14266217,0.04735133404054674,0.12341765,9
0.037807347158678034,0.10483613,0.04504134822530805,0.0893633,10
0.03742445602156164,0.07382871,0.04548431479499777,0.061617892,11
0.03695799441923482,0.049216665,0.046008379868691204,0.039669488,12
0.03649567558880872,0.030544743,0.05025770479386463,0.023215216,13
0.03598247595956337,0.017232982,0.049615467511810674,0.012142228,14
0.035320152724048495,0.00853756,0.04654320968340868,0.005828176,15
0.0346080761660048,0.0035526739,0.04699308995919486,0.0025289506,16
0.03386110489374009,0.0011997268,0.05029734107515848,0.0010820075,17
0.0333598483148886,0.00036830606,0.050187235681514085,0.00063645275,18
0.03301264230776393,0.00017450935,0.04531844732522739,0.0005432739,19
0.03299192493774542,0.00015229332,0.048110829902470384,0.00059505267,20
0.033459073754369656,0.00016411215,0.046256006164795124,0.0006081127,21
0.034421412794056507,0.00018825302,0.04911960698596043,0.0005922472,22
0.03521508559589941,0.00020864999,0.05352966442438935,0.0005569268,23
0.035503095768977214,0.00021677566,0.05621468509023439,0.0005917813,24
0.0351629377870763,0.00020708796,0.052480007820689185,0.00056393654,25
0.03421740119855502,0.00018033701,0.046644130932112234,0.0005378836,26
0.033318757742387704,0.00015768745,0.0460939345101503,0.0005306202,27
0.03287683002965249,0.00014923593,0.052707585948533184,0.00055559876,28
0.032891946827516,0.00015005181,0.05649400742563334,0.000604238,29
0.033121387152963346,0.00015428396,0.049971336119905035,0.00054178067,30
0.033162230546533465,0.00015488578,0.05022152826657599,0.0005585569,31
0.03293599319062589,0.00015009062,0.05253583481430783,0.0005751391,32
0.03251105629558021,0.0001411285,0.04947875612541328,0.00054665864,33
0.03221819205938057,0.00013174211,0.04648633222596247,0.0005765617,34
0.031876913505837295,0.0001231225,0.04631451719408611,0.0005684006,35
0.03163590750649149,0.000118327895,0.04878465542758256,0.00053890207,36
0.03157538714380505,0.00011685246,0.050944217916702665,0.0005493114,37
0.03146073247709196,0.00011336713,0.052339603700603254,0.0005834569,38
0.03127771120001547,0.00010878132,0.05172524789230999,0.0005467695,39
0.030986607885823258,0.000102607024,0.05463724805351266,0.00057116355,40
