train_nme,train_loss,val_nme,val_loss,curr_epoch
29.041334416974212,0.01908374,28.767417689267493,0.0027933498,0
27.59589030221834,0.0027919163,25.50520175478134,0.0027893744,1
22.2480921672546,0.0027791236,17.937543448439644,0.0027692148,2
15.264921188666124,0.0027473138,13.459901289396058,0.0027351656,3
12.890677040739334,0.0027300392,12.618930939406473,0.0027298692,4
12.537020687471253,0.0027278184,12.458412194025705,0.002730292,5
14.08555078275741,0.0027426088,12.675984406132002,0.0027373615,6
12.508053125771127,0.0027316147,12.484196266061156,0.0027331484,7
16.564597435701458,0.0028094498,28.21520548192082,0.0027935999,8
27.06061507143836,0.0027929905,26.567969976958715,0.0027921181,9
25.208363844093228,0.0027907414,24.316571670087786,0.0027941843,10
22.134358526014342,0.0027847476,19.699319538677436,0.0027787865,11
17.856486164118046,0.0027696847,21.55344774568738,0.0030926657,12
17.63902448594963,0.002771362,15.864970039976239,0.018190105,13
14.60140336861137,0.002753816,13.792190430191862,0.007902805,14
13.609567393421298,0.0027426574,13.420751249249271,0.90372384,15
12.80752935739999,0.0027370814,12.860654134044987,326.53674,16
12.583500658929937,0.0027344055,12.923708038207774,350.84784,17
14.057419963770453,0.0027457515,12.738302583935365,93.53997,18
12.487925956184645,0.0027311498,12.577771326173568,456.8978,19
22.406954738179923,0.0027913093,19.34093020253705,0.02415713,20
16.847788883438856,0.0027694998,16.64716892244561,105.81631,21
18.108971761878564,0.002764199,23.80100373761078,371838300.0,22
20.617681117826333,0.0027793548,19.096296537457487,1956584.8,23
16.14585507653093,0.0027606667,15.869740615491041,14039361.0,24
14.176698909824443,0.0027481865,15.147835528494511,8737421000000.0,25
13.874850250992205,0.0027387594,14.504826524872707,193518200000.0,26
13.040751645977595,0.0027334082,13.2727909388959,54687584000.0,27
12.875417938107534,0.0027326627,13.70564037611308,22962534000.0,28
12.837017215120373,0.002731766,13.616000878789265,24411808000.0,29
12.620887759004638,0.0027294,12.789182049640718,3734237000.0,30
12.400407191185058,0.0027278557,12.72347125406744,198659140.0,31
12.386593213163664,0.0027271453,12.873710040560352,1725597900000.0,32
12.372661704846367,0.0027259788,12.680311856788403,860495000.0,33
12.363507162974907,0.0027249386,13.368058432864215,83755280.0,34
12.352709637257934,0.0027243942,13.026268586904715,138059630.0,35
12.346834097637375,0.002723928,12.974387210881062,219265800.0,36
12.339947573192422,0.002723504,12.91511767430193,52211604.0,37
12.336504547166314,0.0027230545,13.091667492068593,8716073.0,38
12.331686896129872,0.0027223802,12.774911253267975,15500946.0,39
12.326765061567674,0.0027218754,12.85066853367745,878305.2,40
12.32384318994674,0.002721494,12.88223768717763,3166581.0,41
12.32138686904141,0.0027212782,12.736267185178708,1497966.9,42
12.319756015526208,0.0027207732,12.983161925980053,207974.72,43
12.315888355745836,0.0027205166,13.188348817003684,4884194.5,44
12.313554492332601,0.0027201572,12.699475139328014,2315452.2,45
12.312053970255365,0.0027200105,12.661550752892706,663310.56,46
12.311452347763064,0.0027201201,12.599272681146125,372774.47,47
12.310054710855594,0.0027197332,12.542890015562005,319818.16,48
12.307733827031889,0.0027193988,12.604133738098266,2060718.1,49
12.30659591876814,0.002719247,12.613281843347863,102515.555,50
13.839424106366453,0.0027475986,14.503875277659288,411175.47,51
12.57611178191676,0.0027347077,13.390177846749138,426724.9,52
12.396372160526662,0.002726466,12.776300692048205,794.7085,53
12.353610496913817,0.0027227434,12.772471471080232,20259.676,54
12.334565489430657,0.0027208677,12.958808425909943,18368.838,55
12.323610905884232,0.0027200344,12.919938550481778,5505.8706,56
12.317951799172851,0.0027197301,12.824120903995317,1534.3854,57
12.31422845275954,0.0027197136,12.814487378050124,21800.77,58
12.312844317818602,0.002719875,12.827668765177162,6448.605,59
12.310501693491357,0.0027198014,12.960441021049052,4421.678,60
12.309526590643623,0.0027197239,12.55241493309645,5237.9976,61
12.307565806398342,0.002719512,12.517943601704335,11198.85,62
21.32654251490911,0.0028418358,22.483748385704285,163676830.0,63
20.375245244312904,0.0027887432,19.84216994037165,4502545400.0,64
18.202570219538853,0.0027838948,17.56589155456533,30855036.0,65
16.148384865327888,0.002775834,15.433079447610277,108200620.0,66
14.310233705803348,0.0027637968,14.523141178546087,420841.03,67
